id,name,latitude,longitude,address,notes,email,telephone,working_hours,creation_date,modified_date,poitype,city_name,state_name
3855,Cajero Fidalga Cotoca,-17.76566,-63.10466,Km. 5 Carretera a Cotoca/Urbanización Espiritu Santo UV 0155 Dist. 29 Mza. 03A,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.750000+00:00,2021-07-20 15:22:04.750000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3856,Cajero UPB Obrajes,-16.52464,-68.11075,"Av. Hernando Siles N° 5080, zona Obrajes",,,,24 Hrs.,2021-07-20 15:22:04.750000+00:00,2021-07-20 15:22:04.750000+00:00,ATM,LA_PAZ,LA_PAZ
3857,Cajero Fidalga Norte,-17.75882,-63.17818,"Av. Cristo Redentor, 3er. Anillo, en instalaciones del Shopping Fidalga.",SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.750000+00:00,2021-07-20 15:22:04.750000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3858,Cajero Franco Boliviano,-16.53274,-68.0768,"Av. República de Francia entre calles 10 y 11, Zona Achumani.",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.750000+00:00,2021-07-20 15:22:04.750000+00:00,ATM,LA_PAZ,LA_PAZ
3859,Cajero FRIDOSA,-17.76708,-63.05013,"Carretera a Cotoca Km. 10 Barrio Cotoca, Distrito 11 Sección 1",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.750000+00:00,2021-07-20 15:22:04.750000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3860,Cajero Genex Paragua,-17.77536,-63.16542,"Avenida Santa Cruz 2 anillo esquina Calle Tarbo, esquina Avenida Perimetral N 151 B Gualberto Villarroel - UV 19 Mza. P/2 Zona Este",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.750000+00:00,2021-07-20 15:22:04.750000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3861,Cajero Grigotá,-17.7966,-63.19128,"Av. Grigotá s/n Barrio La Ramada, Distrito 1, Mza. 19, Sección 12",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.750000+00:00,2021-07-20 15:22:04.750000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3862,Cajero Haití,-16.49098,-68.12296,"Calle Haití Nro 1225, zona Miraflores",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.750000+00:00,2021-07-20 15:22:04.750000+00:00,ATM,LA_PAZ,LA_PAZ
3863,Cajero Aeropuerto LPZ,-16.50912,-68.17685,Aeropuerto Internacional El Alto,NO cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.750000+00:00,2021-07-20 15:22:04.750000+00:00,ATM,EL_ALTO,LA_PAZ
3864,Cajero Hamacas,-17.7553,-63.172,Av. Beni Esq. 3 Este - Barrio Hamacas,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.750000+00:00,2021-07-20 15:22:04.750000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3865,Cajero HANSA,-16.49694,-68.13583,Calle Yanacocha Esq. Mercado N° 1004,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.750000+00:00,2021-07-20 15:22:04.750000+00:00,ATM,LA_PAZ,LA_PAZ
3867,Cajero Heroínas II,-17.39257,-66.15897,"Av. Ayacucho N° 113, esquina Av. Heroínas",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.767000+00:00,2021-07-20 15:22:04.767000+00:00,ATM,COCHABAMBA,COCHABAMBA
3868,Cajero Hiper Calacoto,-16.53836,-68.08042,"Avenida Ballivián N° 7818, esquina Calle 19, Zona Calacoto",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.767000+00:00,2021-07-20 15:22:04.767000+00:00,ATM,LA_PAZ,LA_PAZ
3869,Cajero Hiper Grigotá,-17.81018,-63.20864,Av. Grigotá 4to anillo,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.767000+00:00,2021-07-20 15:22:04.767000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3870,Cajero Hiper Miraflores,-16.49581,-68.1204,Calle Cuba No. 1406 Esq. Brasil - Edificio Mercedes - Miraflores,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.767000+00:00,2021-07-20 15:22:04.767000+00:00,ATM,LA_PAZ,LA_PAZ
3871,Cajero Hiper Norte,-17.76,-63.1784,Av. Cristo Redentor 3er. anillo interno UV 15 Mza 92 ( en el exterior del Hipermaxi Norte),SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.767000+00:00,2021-07-20 15:22:04.767000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3872,Cajero Hiper Obrajes,-16.52823,-68.10309,"Calle 14 de Septiembre N° 6020 entre calles 14 y 15, zona Obrajes",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.767000+00:00,2021-07-20 15:22:04.767000+00:00,ATM,LA_PAZ,LA_PAZ
3873,Cajero Hiper Plaza Virgen de Cotoca,-17.77728,-63.14232,Av. Virgen de Cotoca entre 4° y 5° anillo (instalaciones Mall Hiper Plaza),SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.767000+00:00,2021-07-20 15:22:04.767000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3874,Cajero Hiper Villa 1o. de Mayo,-17.7978,-63.13452,Barrio Villa 1ro. de Mayo UV 86 Dist. 09 MZA 010A Sec.4,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.767000+00:00,2021-07-20 15:22:04.767000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3875,Cajero Hipermaxi 3 Pasos Al Frente,-17.7953,-63.1605,Av. 3 Pasos al Frente 3er anillo interno Supermercado Hipermaxi,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.767000+00:00,2021-07-20 15:22:04.767000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3876,Cajero Hipermaxi 6to. Anillo Bánzer,-17.7288,-63.16675,"Av. Bánzer, 6to. Anillo, UV 73, Mza. UM-3, Zona Norte(en instalaciones Hipermaxi)",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.767000+00:00,2021-07-20 15:22:04.767000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3877,Cajero Hipermaxi Achumani,-16.5188,-68.06228,Av. The Strongest esquina calle 31 N° 100 zona Achumani,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.783000+00:00,2021-07-20 15:22:04.783000+00:00,ATM,LA_PAZ,LA_PAZ
3878,Cajero Hipermaxi Beni 4to. Anillo,-17.75056,-63.16854,Av. Beni 4to. Anillo,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.783000+00:00,2021-07-20 15:22:04.783000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3879,Cajero Cruce Viacha,-16.51683,-68.16553,"Calle Franco Valle N° 110 esq. Av. Satélite, Zona 12 de Octubre El Alto",NO cuenta con DepoBISA NO dispensa dólares,,,Lunes a Domingo de hrs. 06:00 a 23:00,2021-07-20 15:22:04.783000+00:00,2021-07-20 15:22:04.783000+00:00,ATM,EL_ALTO,LA_PAZ
3880,Cajero Hipermaxi Cbba,-17.3937,-66.18202,Av. Blanco Galindo km. 2 1/2 N° 2029 (instalaciones Supermercado Hipermaxi),SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.783000+00:00,2021-07-20 15:22:04.783000+00:00,ATM,COCHABAMBA,COCHABAMBA
3881,Cajero Hipermaxi Equipetrol,-17.75689,-63.20039,"Av. San Martin 4to anillo, UV:059, DIST:2, MZA:40, SECC:4 (en el exterior del Hipermaxi Equipetrol)",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.783000+00:00,2021-07-20 15:22:04.783000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3882,Cajero Hipermaxi III,-17.38231,-66.11889,"Av. Chapare, s/n, esquina Av. Villazón",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.783000+00:00,2021-07-20 15:22:04.783000+00:00,ATM,COCHABAMBA,COCHABAMBA
3883,Cajero Sebastián Pagador,-17.95066,-67.11097,Plaza Sebastián Pagador entre Capitán Ustares y Barrientos,NO cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.783000+00:00,2021-07-20 15:22:04.783000+00:00,ATM,ORURO,ORURO
3884,Cajero San Gerardo,-17.96037,-67.10985,Av. 6 de octubre entre calles Aroma y Belzu,NO cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.783000+00:00,2021-07-20 15:22:04.783000+00:00,ATM,ORURO,ORURO
3885,Cajero Hipermaxi La Pampa,-17.7715,-63.1243,Av. Virgen de Cotoca casi 6to. Anillo UV. 141 B MZO. - Hipermaxi La Pampa,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.783000+00:00,2021-07-20 15:22:04.783000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3886,Cajero Av. del Ejército,-17.9691,-67.10459,Av. del Ejército Nro. 429 entre Calles Tarapaca y Tejerina,NO cuenta con DepoBISA NO dispensa dólares,,,de lunes a domingo de horas 07:00 a 23:00,2021-07-20 15:22:04.783000+00:00,2023-12-07 15:40:19.403000+00:00,ATM,ORURO,ORURO
3887,Cajero Hipermaxi Montero,-17.33327,-63.25546,Av. Circunvalación entre calle Robore e Ichilo (en el exterior del Supermercado Hipermaxi),SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.797000+00:00,2021-07-20 15:22:04.797000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3888,Cajero Hipermaxi Mutualista,-17.76579,-63.15878,Avenida Japon 3er anillo externo No 3480 UV:ET04 DIST:3 MZA:0E02 SECC:6,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.797000+00:00,2021-07-20 15:22:04.797000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3889,Cajero Hipermaxi Pirai 2do. anillo,-17.78986,-63.19495,Av. Pirai 2do. Anillo UV 30 Mza. P-3 Zona Oeste,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.797000+00:00,2021-07-20 15:22:04.797000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3890,Cajero Hipermaxi Sur,-17.8135,-63.1841,Av. Santos Dumont y 3er Anillo,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.797000+00:00,2021-07-20 15:22:04.797000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3891,Cajero El Cristo,-11.02726,-68.75966,Av. 9 de Febrero (Rotonda El Cristo),NO cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.797000+00:00,2021-07-20 15:22:04.797000+00:00,ATM,COBIJA,PANDO
3892,Cajero Hospital,-19.04501,-65.26729,"Calle Uyuni N° 272, Frente Hospital Gastroenterológico",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.797000+00:00,2021-07-20 15:22:04.797000+00:00,ATM,SUCRE,CHUQUISACA
3893,Cajero Hospital Arco Iris,-16.48428,-68.12019,"Av. 15 de Abril N° 40, zona Alto Miraflores",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.797000+00:00,2021-07-20 15:22:04.797000+00:00,ATM,LA_PAZ,LA_PAZ
3894,Cajero Hospital Japones,-17.77336,-63.15398,"Av. Japón, 3er. Anillo interno, Barrio Conavi, UV 041, Dist. 3, Mza. 22, Sección 4 (frente al Hospital Japonés)",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.797000+00:00,2021-07-20 15:22:04.797000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3896,Cajero HUPERMALL,-17.37272,-66.15194,"Av. Portales s/n, entre Av. Pando y Av. Melchor Urquidi, Zona Norte",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.797000+00:00,2021-07-20 15:22:04.797000+00:00,ATM,COCHABAMBA,COCHABAMBA
3897,Cajero IC Norte,-17.38841,-66.17955,Av. D'Orbigni esq. Melchor Pérez de Holguin,SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.797000+00:00,2021-07-20 15:22:04.797000+00:00,ATM,COCHABAMBA,COCHABAMBA
3898,Cajero IC Norte II,-17.77269,-63.20351,3er. anillo externo y Av. German Busch en el interior del Mega Market IC Norte,SI cuenta con DepoBISA NO dispensa dólares,,,Todos los días: de hrs. 7:00 a hrs. 23:00,2021-07-20 15:22:04.797000+00:00,2021-07-20 15:22:04.797000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3899,Cajero Illampu,-16.49641,-68.13983,Calle Illampu Esq. Santa Cruz No. 762,SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.797000+00:00,2021-07-20 15:22:04.797000+00:00,ATM,LA_PAZ,LA_PAZ
3900,Cajero INFOCAL,-16.50702,-68.164,Av. 6 de marzo Nro 340 Zona Villa Bolivar,SI cuenta con DepoBISA SI dispensa dólares,,,De lunes a Domingo de horas 07:00 a 23:00,2021-07-20 15:22:04.813000+00:00,2024-12-20 18:16:36.507000+00:00,ATM,EL_ALTO,LA_PAZ
3901,Cajero INTI El Alto,-16.53774,-68.19316,"Carretera a Viacha Km. 5, (Zona Villazón) S/N, Planta de Producción de Droguería INTI",SI cuenta con DepoBISA NO dispensa dólares,,,Lunes a Domingo 06:00 a 22:00 Hrs.,2021-07-20 15:22:04.813000+00:00,2021-07-20 15:22:04.813000+00:00,ATM,EL_ALTO,LA_PAZ
3902,Cajero Irala,-17.7919,-63.1785,Av. Irala No. 440 entre Av. Las Americas y Chuquisaca,SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.813000+00:00,2021-07-20 15:22:04.813000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3903,Cajero Irala III,-17.7919,-63.1785,Av. Irala Nro 440,SI cuenta con DepoBISA SI dispensa dólares SI es para personas discapacitadas,,,24 Hrs.,2021-07-20 15:22:04.813000+00:00,2022-08-19 17:53:55.750000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3904,Cajero Irpavi,-16.52441,-68.08709,"Av. Altamirano N° 6593 esq. Calle 6, Zona Irpavi.",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.813000+00:00,2021-07-20 15:22:04.813000+00:00,ATM,LA_PAZ,LA_PAZ
3905,Cajero Isabel La Catolica,-17.79238,-63.19079,"Av. Isabel La Católica entre 1er. Y 2do. Anillo, Zona La Ramada, UV10, Dist. 1, Mza. 23, Sección 12",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.813000+00:00,2021-07-20 15:22:04.813000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3906,Cajero Jaime Mendoza,-19.04016,-65.25362,Av. Jaime Mendoza s/n Esq. calle Aniceto Arce,SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.813000+00:00,2021-07-20 15:22:04.813000+00:00,ATM,SUCRE,CHUQUISACA
3907,Cajero Jaimes Freyre,-17.372,-66.1688,"Av. America N° 620, entre Calle Ricardo Jaimes Freyre y Calle Daniel Albornos, Zona Norte",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.813000+00:00,2021-07-20 15:22:04.813000+00:00,ATM,COCHABAMBA,COCHABAMBA
3908,Cajero Juan XXIII,-21.54018,-64.71333,"Av. Monseñor Ramón Ma. Font Nro. 715, Barrio Juan XXIII entre Av. Héroes del Chaco y calle Porvenir",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.813000+00:00,2021-07-20 15:22:04.813000+00:00,ATM,TARIJA,TARIJA
3909,Cajero La Cancha,-17.40078,-66.15436,"Calle Ismael Montes No. 368, entre calles 25 de Mayo y Esteban Arce",SI cuenta con DepoBISA NO dispensa dólares,,,Lunes a Domingo 07:00 a 21:00 Hrs.,2021-07-20 15:22:04.813000+00:00,2021-07-20 15:22:04.813000+00:00,ATM,COCHABAMBA,COCHABAMBA
3910,Cajero La Cuchilla,-17.81834,-63.20037,"Barrio La Colina, Av. 4to anillo, zona Cementerio La Cuchilla, UV 108 , Dist. 5, Mza. 002, Sección 7",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.813000+00:00,2021-07-20 15:22:04.813000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3911,Cajero La Guardia,-17.89296,-63.32959,Localidad de La Guardia UV 12 MZ04 DIST 12 SEC 1,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.830000+00:00,2021-07-20 15:22:04.830000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3913,Cajero Hipermercado Plaza,-17.8013,-63.19596,Av. Grigota entre 2do. y 3er. Anillo,NO cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.830000+00:00,2021-07-20 15:22:04.830000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3914,Cajero La Vitalicia,-16.51405,-68.12144,"Av. 6 de Agosto Nro. 2860, zona San Jorge",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.830000+00:00,2021-07-20 15:22:04.830000+00:00,ATM,LA_PAZ,LA_PAZ
3917,Cajero Hotel Los Tajibos,-17.76453,-63.1963,Av. San Martín esq. 3er Anillo,NO cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.830000+00:00,2021-07-20 15:22:04.830000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3918,Cajero Línea Amarilla,-16.51808,-68.15087,"Calle Nemecio Núñez del Prado N° 624, Plan 561, Manzana K. Urbanización Villa Dolores",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.830000+00:00,2021-07-20 15:22:04.830000+00:00,ATM,EL_ALTO,LA_PAZ
3923,Cajero Agencia Guapay,-17.7832,-63.1772,Calle Sucre esq. Quijarro,,,,24 Hrs.,2021-07-20 15:22:04.843000+00:00,2021-07-20 15:22:04.843000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3924,Cajero Los Ceibos,-21.53166,-64.73975,"Calle La Madrid esq. Av. Las Américas, Hotel Los Ceibos",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.843000+00:00,2021-07-20 15:22:04.843000+00:00,ATM,TARIJA,TARIJA
3925,Cajero Los Pinos,-16.54525,-68.07361,"Av. José María Aguirre Achá esquina calle 3 (Juan Chalco) N° 472, zona Los Pinos",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.843000+00:00,2021-07-20 15:22:04.843000+00:00,ATM,LA_PAZ,LA_PAZ
3926,Cajero Luján 6to Anillo,-17.74764,-63.12608,"Barrio Virgen de Lujan A. Lujan, 6to anillo, UV00151, Dist. 10 , Mza, 0031, Sección 1",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.843000+00:00,2021-07-20 15:22:04.843000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3927,Cajero MAKRO Parque,-17.76505,-63.14753,AV. Paragua 4to anillo Parque Industrial Lote 1 Manzano PI 25,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.843000+00:00,2021-07-20 15:22:04.843000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3928,Cajero Mallasa,-16.56761,-68.08955,"Calle Agrario N° 3118, Zona Mallasa.",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.843000+00:00,2021-07-20 15:22:04.843000+00:00,ATM,LA_PAZ,LA_PAZ
3929,Cajero Marcelo Quiroga Santa Cruz,-19.03256,-65.24519,Av. Marcelo Quiroga Santa Cruz No. 600 esq. Calle E. Villamil de Rada,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.843000+00:00,2021-07-20 15:22:04.843000+00:00,ATM,SUCRE,CHUQUISACA
3932,Cajero Mendez,-21.5354,-64.73076,Calle Mendez esq. Calle 15 de Abril,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.843000+00:00,2021-07-20 15:22:04.843000+00:00,ATM,TARIJA,TARIJA
3933,Cajero Mercado Achumani I,-16.53137,-68.07274,Av. Garcia Lanza esq. Calle 16 N 330 (Manzana L) Zona Achumani,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.843000+00:00,2021-07-20 15:22:04.843000+00:00,ATM,LA_PAZ,LA_PAZ
3934,Cajero Mercado Achumani II,-16.53003,-68.07362,"Av. García Lanza esq. Calle 16 N 330 (Manzana L), Zona Achumani",SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.843000+00:00,2021-07-20 15:22:04.843000+00:00,ATM,LA_PAZ,LA_PAZ
3935,Cajero Mercado Campero,-17.97075,-67.11087,Calle Pagador N° 1550 entre Calles Bolívar y Adolfo Mier (frente al Mercado Campero),SI cuenta con DepoBISA NO dispensa dólares,,,de lunes a domingo de horas 07:00 a 23:00,2021-07-20 15:22:04.860000+00:00,2023-12-07 15:39:58.443000+00:00,ATM,ORURO,ORURO
3937,Cajero ICE Norte SCZ,-17.77269,-63.20351,Tercer anillo externo y Av. Germán Busch (en instalaciones del Mega Market ICE Norte),NO cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.860000+00:00,2021-07-20 15:22:04.860000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3938,Cajero Mercado Uyuni,-19.57794,-65.75433,Calle Pando esquina Colquechaca N° 253,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.860000+00:00,2021-07-20 15:22:04.860000+00:00,ATM,POTOSI,POTOSI
3939,Cajero Miraflores,-16.50018,-68.12384,"Av. Saavedra No. 1760, Edificio Ibita - Local 3 - Miraflores",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.860000+00:00,2021-07-20 15:22:04.860000+00:00,ATM,LA_PAZ,LA_PAZ
3940,Cajero Monseñor Rivero III,-17.77203,-63.18267,Av. Monseñor Rivero esq. Santa Fe (Interior Agencia Principal),SI cuenta con DepoBISA NO dispensa dólares,,,Lun. a Vie.: de hrs. 9:00 a hrs. 16:00 Sáb.: de hrs. 9:00 a hrs. 13:00,2021-07-20 15:22:04.860000+00:00,2021-07-20 15:22:04.860000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3941,Cajero Monseñor Rivero IV,-17.77216,-63.18306,Calle Santa Fe s/n esq. Av. Monseñor Rivero (en instalaciones del nuevo Edif. Banco Bisa),SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.860000+00:00,2021-07-20 15:22:04.860000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3942,Cajero Monseñor Rivero V,-17.77213,-63.1826,Av. Monseñor Rivero esq. Santa Fé - Agenica Principal,SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.860000+00:00,2021-07-20 15:22:04.860000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3943,Cajero Monseñor Rivero VI,-17.77213,-63.1826,Av. Monseñor Rivero esq. Santa Fé - Agenica Principal,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.860000+00:00,2021-07-20 15:22:04.860000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3944,Cajero Montenegro,-16.54052,-68.0794,Av. Montenegro No. 1365 - San Miguel,SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.860000+00:00,2021-07-20 15:22:04.860000+00:00,ATM,LA_PAZ,LA_PAZ
3945,Cajero Montero II,-17.34349,-63.25552,Barrio El Carmen calle Warnes UV 005 s/n,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.860000+00:00,2021-07-20 15:22:04.860000+00:00,ATM,MONTERO,SANTA_CRUZ
3946,Cajero Montesinos,-17.96682,-67.10937,"Calle Pagador N° 1059 entre Calles Caro y Montesinos, Zona Central",SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.860000+00:00,2021-07-20 15:22:04.860000+00:00,ATM,ORURO,ORURO
3948,Cajero Hipermaxi Radial 26,-17.74992,-63.18529,"Barrio Tropical 4to. Anillo UV. 63 MZ. 75 Distrito 2, Sección 7, Radial 26",NO cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.877000+00:00,2021-07-20 15:22:04.877000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3950,Cajero Mutualista II,-17.76479,-63.16129,Av. Mutualista No. 1270 esq. 3er anillo interno,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.877000+00:00,2021-07-20 15:22:04.877000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3951,Cajero Nataniel Aguirre,-17.39598,-66.15725,Calle Nataniel Aguirre No. 444,SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.877000+00:00,2022-11-11 18:13:26.013000+00:00,ATM,COCHABAMBA,COCHABAMBA
3952,Cajero Nataniel Aguirre II,-17.39598,-66.157218,Calle Nataniel Aguirre N° 444 (Interior Agencia Nataniel Aguirre),SI cuenta con DepoBISA NO dispensa dólares,,,Lun. a Vie.: de hrs. 9:00 a hrs. 16:00Sáb.: de hrs. 9:00 a hrs. 13:00,2021-07-20 15:22:04.877000+00:00,2022-11-11 18:13:05.717000+00:00,ATM,COCHABAMBA,COCHABAMBA
3953,Cajero Norte,-17.7451,-63.1737,Av. Cristo Redentor entre 4to y 5to Anillo,SI cuenta con DepoBISA SI dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.877000+00:00,2021-07-20 15:22:04.877000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
3954,Cajero Norte II,-17.74498,-63.17368,Av. Cristo Redentor entre 4to y 5to Anillo,SI cuenta con DepoBISA NO dispensa dólares,,,24 Hrs.,2021-07-20 15:22:04.877000+00:00,2021-07-20 15:22:04.877000+00:00,ATM,SANTA_CRUZ,SANTA_CRUZ
